time,baseVel
0,0
0.00499999988824129,0
0.00999999977648258,0
0.0149999996647239,0
0.0199999995529652,0.649612545967102
0.0249999985098839,0.700666308403015
0.0299999993294477,0.633986234664917
0.0350000001490116,0.573651850223541
0.0399999991059303,0.519059360027313
0.044999998062849,0.582537412643433
0.0499999970197678,0.527099311351776
0.0549999997019768,0.476936995983124
0.0599999986588955,0.4315485060215
0.0649999976158142,0.503354728221893
0.0700000002980232,0.455452144145966
0.0749999955296516,1.06172144412994
0.0799999982118607,1.07355630397797
0.0850000008940697,1.29417872428894
0.0899999961256981,1.28389120101929
0.0949999988079071,1.48449659347534
0.0999999940395355,1.45609712600708
0.104999996721745,1.96713852882385
0.109999999403954,1.89280760288239
0.114999994635582,2.36228847503662
0.119999997317791,2.25035238265991
0.125,2.14906907081604
0.129999995231628,2.594162940979
0.134999990463257,2.46016049385071
0.140000000596046,2.33891034126282
0.144999995827675,2.76593708992004
0.149999991059303,2.61558747291565
0.155000001192093,2.4795458316803
0.159999996423721,2.89318943023682
0.16499999165535,3.38034272193909
0.170000001788139,3.17152214050293
0.174999997019768,2.98257374763489
0.179999992251396,3.02152132987976
0.185000002384186,3.16963791847229
0.189999997615814,2.98086905479431
0.194999992847443,2.81006526947021
0.199999988079071,2.86543011665344
0.204999998211861,3.02840089797974
0.209999993443489,2.85307288169861
0.214999988675117,3.23116898536682
0.219999998807907,3.35933351516724
0.224999994039536,3.15251159667969
0.229999989271164,3.50211143493652
0.234999999403954,3.3945779800415
0.239999994635582,3.0715274810791
0.24499998986721,2.77922034263611
0.25,2.51473140716553
0.254999995231628,2.38828754425049
0.259999990463257,2.27387762069702
0.264999985694885,2.17035555839539
0.269999980926514,2.07668519020081
0.275000005960464,1.87905406951904
0.280000001192093,2.34984445571899
0.284999996423721,2.23909306526184
0.28999999165535,2.34879469871521
0.294999986886978,2.23814272880554
0.299999982118607,2.02514624595642
0.305000007152557,1.83241975307465
0.310000002384186,1.65803444385529
0.314999997615814,1.50024485588074
0.319999992847443,1.68026101589203
0.324999988079071,1.63323163986206
0.329999983310699,2.12741613388062
0.334999978542328,2.03783249855042
0.340000003576279,2.49351096153259
0.344999998807907,2.36908626556396
0.349999994039536,2.14362835884094
0.354999989271164,1.93962633609772
0.359999984502792,1.75503849983215
0.364999979734421,1.58801734447479
0.370000004768372,1.43689095973969
0.375,1.30014681816101
0.379999995231628,1.17641615867615
0.384999990463257,1.06446051597595
0.389999985694885,0.963159441947937
0.394999980926514,1.5211124420166
0.399999976158142,1.48922872543335
0.405000001192093,1.34750378131866
0.409999996423721,1.21926641464233
0.41499999165535,1.10323286056519
0.419999986886978,0.99824184179306
0.424999982118607,0.903242468833923
0.429999977350235,0.817283868789673
0.435000002384186,0.739505648612976
0.439999997615814,0.669129371643066
0.444999992847443,0.605450510978699
0.449999988079071,0.547831773757935
0.454999983310699,0.495696485042572
0.459999978542328,0.448522716760635
0.465000003576279,0.405838310718536
0.469999998807907,0.367216020822525
0.474999994039536,0.332269310951233
0.479999989271164,0.300648331642151
0.484999984502792,0.272036612033844
0.489999979734421,0.246147811412811
0.494999974966049,0.222722738981247
0.5,0.201526954770088
0.504999995231628,0.182348310947418
0.509999990463257,0.164994820952415
0.514999985694885,0.149292811751366
0.519999980926514,0.135085120797157
0.524999976158142,0.122229516506195
0.529999971389771,0.110597342252731
0.534999966621399,0.100072160363197
0.539999961853027,0.0905486196279526
0.545000016689301,0.0819314122200012
0.550000011920929,0.0741342678666115
0.555000007152557,0.0670791566371918
0.560000002384186,0.0606954619288445
0.564999997615814,0.0549192763864994
0.569999992847443,0.0496927946805954
0.574999988079071,0.0449636951088905
0.579999983310699,0.0406846478581429
0.584999978542328,0.0368128269910812
0.589999973773956,0.0333094745874405
0.594999969005585,0.0301395207643509
0.599999964237213,0.027271244674921
0.604999959468842,0.0246759299188852
0.610000014305115,0.0223276037722826
0.615000009536743,0.020202761515975
0.620000004768372,0.0182801317423582
0.625,0.0165404733270407
0.629999995231628,0.0149663714691997
0.634999990463257,0.013542071916163
0.639999985694885,0.0122533179819584
0.644999980926514,0.0110872099176049
0.649999976158142,0.0100320773199201
0.654999971389771,0.00907735805958509
0.659999966621399,0.00821349583566189
0.664999961853027,0.007431844715029
0.669999957084656,0.00672458112239838
0.675000011920929,0.0060846246778965
0.680000007152557,0.00550557160750031
0.685000002384186,0.00498162489384413
0.689999997615814,0.00450754025951028
0.694999992847443,0.0040785726159811
0.699999988079071,0.00369042856618762
0.704999983310699,0.00333922263234854
0.709999978542328,0.00302144000306726
0.714999973773956,0.00273389974609017
0.719999969005585,0.00247372360900044
0.724999964237213,0.00223830761387944
0.729999959468842,0.00202529551461339
0.73499995470047,0.00183255469892174
0.740000009536743,0.00165815651416779
0.745000004768372,0.00150035531260073
0.75,0.00135757145471871
0.754999995231628,0.00122837594244629
0.759999990463257,0.00111147540155798
0.764999985694885,0.00100570009090006
0.769999980926514,0.000909990922082216
0.774999976158142,0.000823390146251768
0.779999971389771,0.000745030818507075
0.784999966621399,0.000674128765240312
0.789999961853027,0.000609974144026637
0.794999957084656,0.000551924982573837
0.799999952316284,0.000499400135595351
0.805000007152557,0.00045187387149781
0.810000002384186,0.000408870546380058
0.814999997615814,0.00036995971458964
0.819999992847443,0.000334751908667386
0.824999988079071,0.000302894681226462
0.829999983310699,0.000274069199804217
0.834999978542328,0.000247986958129331
0.839999973773956,0.000224386865738779
0.844999969005585,0.000203032701392658
0.849999964237213,0.000183710770215839
0.854999959468842,0.000166227619047277
0.85999995470047,0.00015040829021018
0.865000009536743,0.000136094429763034
0.870000004768372,0.000123142788652331
0.875,0.00011142369476147
0.879999995231628,0.000100819874205627
0.884999990463257,9.12251707632095e-05
0.889999985694885,8.25435708975419e-05
0.894999980926514,7.46881778468378e-05
0.899999976158142,6.75803530612029e-05
0.904999971389771,6.11489595030434e-05
0.909999966621399,5.53296158614103e-05
0.914999961853027,5.00640817335807e-05
0.919999957084656,4.52996464446187e-05
0.924999952316284,4.09886306442786e-05
0.930000007152557,3.70878806279507e-05
0.935000002384186,3.35583499690983e-05
0.939999997615814,3.03647138935048e-05
0.944999992847443,2.74750054813921e-05
0.949999988079071,2.48603009822546e-05
0.954999983310699,2.24944269575644e-05
0.959999978542328,2.03537092602346e-05
0.964999973773956,1.84167147381231e-05
0.969999969005585,1.6664056602167e-05
0.974999964237213,1.50781943375478e-05
0.979999959468842,1.3643252714246e-05
0.98499995470047,1.23448699014261e-05
0.989999949932098,1.11700492197997e-05
0.995000004768372,1.01070327218622e-05
1,9.1451802290976e-06
1.00499999523163,8.27486383059295e-06
1.00999999046326,7.48737238609465e-06
1.01499998569489,6.77482421451714e-06
1.01999998092651,6.13008705840912e-06
1.02499997615814,5.5467071433668e-06
1.02999997138977,5.01884551340481e-06
1.0349999666214,4.5412184590532e-06
1.03999996185303,4.10904613090679e-06
1.04499995708466,3.71800160792191e-06
1.04999995231628,3.36417178914417e-06
1.05499994754791,3.04401487483119e-06
1.05999994277954,2.75432603302761e-06
1.06499993801117,2.49220602199784e-06
1.0699999332428,2.25503094952728e-06
1.07499992847443,2.04042726181797e-06
1.07999992370605,1.84624650501064e-06
1.08499991893768,1.67054531630129e-06
1.0900000333786,1.51156518768403e-06
1.09500002861023,1.36771450343076e-06
1.10000002384186,1.23755376080226e-06
1.10500001907349,1.11977988126455e-06
1.11000001430511,1.01321415968414e-06
1.11500000953674,9.16789929306105e-07
1.12000000476837,8.29542102565028e-07
1.125,7.50597337173531e-07
1.12999999523163,6.79165452766028e-07
1.13499999046326,6.1453147282009e-07
1.13999998569489,5.56048576072499e-07
1.14499998092651,5.03131275308988e-07
1.14999997615814,4.55249988817741e-07
1.15499997138977,4.11925356047504e-07
1.1599999666214,3.72723775399209e-07
1.16499996185303,3.37252913595876e-07
1.16999995708466,3.05157669799883e-07
1.17499995231628,2.76116850272956e-07
1.17999994754791,2.49839729349333e-07
1.18499994277954,2.26063306740798e-07
1.18999993801117,2.04549621685146e-07
1.1949999332428,1.85083308679168e-07
1.19999992847443,1.67469536904719e-07
1.20499992370605,1.51532020709055e-07
1.20999991893768,1.37111214826291e-07
1.21499991416931,1.24062793815938e-07
1.22000002861023,1.12256152817736e-07
1.22500002384186,1.01573107258446e-07
1.23000001907349,9.19067275617635e-08
1.23500001430511,8.31602733342152e-08
1.24000000953674,7.52461843944729e-08
1.24500000476837,6.80852565437817e-08
1.25,6.16058031255307e-08
1.25499999523163,5.5742983562368e-08
1.25999999046326,5.04381070243198e-08
1.26499998569489,4.56380817581703e-08
1.26999998092651,4.12948573114136e-08
1.27499997615814,3.73649626794759e-08
1.27999997138977,3.38090657692192e-08
1.2849999666214,3.05915683895819e-08
1.28999996185303,2.76802722964931e-08
1.29499995708466,2.50460310269318e-08
1.29999995231628,2.26624852217583e-08
1.30499994754791,2.05057730795488e-08
1.30999994277954,1.85543065356342e-08
1.31499993801117,1.67885545465651e-08
1.3199999332428,1.51908441381465e-08
1.32499992847443,1.37451827697532e-08
1.32999992370605,1.24370993503931e-08
1.33499991893768,1.12535012419812e-08
1.33999991416931,1.01825436971126e-08
1.34500002861023,9.21350462590453e-09
1.35000002384186,8.33668600819237e-09
1.35500001907349,7.54331175301104e-09
1.36000001430511,6.82543976893157e-09
1.36500000953674,6.17588558071702e-09
1.37000000476837,5.58814683415676e-09
1.375,5.05634156766632e-09
1.37999999523163,4.57514648388724e-09
1.38499999046326,4.13974499124947e-09
1.38999998569489,3.74577924233677e-09
1.39499998092651,3.38930616905486e-09
1.39999997615814,3.0667570705134e-09
1.40499997138977,2.7749043063352e-09
1.4099999666214,2.51082576951944e-09
1.41499996185303,2.27187868517831e-09
1.41999995708466,2.05567163291676e-09
1.42499995231628,1.86004012192598e-09
1.42999994754791,1.68302638492435e-09
1.43499994277954,1.52285839494226e-09
1.43999993801117,1.37793310095446e-09
1.4449999332428,1.24679977453468e-09
1.44999992847443,1.1281460210455e-09
1.45499992370605,1.02078412389517e-09
1.45999991893768,9.23639498218165e-10
1.46499991416931,8.35739810689518e-10
1.46999990940094,7.56205209562211e-10
1.47500002384186,6.84239664927588e-10
1.48000001907349,6.19122864087274e-10
1.48500001430511,5.60202995103509e-10
1.49000000953674,5.06890363016765e-10
1.49500000476837,4.5865131137468e-10
1.5,4.15003004183845e-10
1.50499999523163,3.75508540928493e-10
1.50999999046326,3.39772654456283e-10
1.51499998569489,3.0743763090868e-10
1.51999998092651,2.78179812518431e-10
1.52499997615814,2.5170637796279e-10
1.52999997138977,2.2775231700578e-10
1.5349999666214,2.06077876985233e-10
1.53999996185303,1.86466134199925e-10
1.54499995708466,1.68720787341314e-10
1.54999995231628,1.52664186847673e-10
1.55499994754791,1.38135641813975e-10
1.55999994277954,1.24989726901781e-10
1.56499993801117,1.13094880682674e-10
1.5699999332428,1.02332017859474e-10
1.57499992847443,9.25934190432187e-11
1.57999992370605,8.37816066523445e-11
1.58499991893768,7.58083942842269e-11
1.58999991416931,6.85939638422894e-11
1.59499990940094,6.20661022576741e-11
1.59999990463257,5.61594798442755e-11
1.60500001907349,5.08149702871386e-11
1.61000001430511,4.5979081653158e-11
1.61500000953674,4.16034047490133e-11
1.62000000476837,3.76441447458298e-11
1.625,3.40616770899693e-11
1.62999999523163,3.08201415777365e-11
1.63499999046326,2.78870884717897e-11
1.63999998569489,2.52331679856388e-11
1.64499998092651,2.28318128292493e-11
1.64999997615814,2.06589849394145e-11
1.65499997138977,1.86929378226397e-11
1.6599999666214,1.69139927758133e-11
1.66499996185303,1.53043445971779e-11
1.66999995708466,1.38478811750886e-11
1.67499995231628,1.25300247608151e-11
1.67999994754791,1.1337584517046e-11
1.68499994277954,1.02586246789049e-11
1.68999993801117,9.28234485803037e-12
1.6949999332428,8.39897509180565e-12
1.69999992847443,7.59967262731198e-12
1.70499992370605,6.87643691987816e-12
1.70999991893768,6.22202896843893e-12
1.71499991416931,5.62989932451075e-12
1.71999990940094,5.09412043797619e-12
1.72499990463257,4.60932984489015e-12
1.73000001907349,4.17067509000946e-12
1.73500001430511,3.77376602189727e-12
1.74000000953674,3.41462925643188e-12
1.74500000476837,3.08967022973061e-12
1.75,2.79563655211645e-12
1.75499999523163,2.52958504837197e-12
1.75999999046326,2.28885291796155e-12
1.76499998569489,2.07103041313661e-12
1.76999998092651,1.87393742016873e-12
1.77499997615814,1.69560112478484e-12
1.77999997138977,1.53423627968774e-12
1.7849999666214,1.38822818258194e-12
1.78999996185303,1.25611522051872e-12
1.79499995708466,1.13657477526785e-12
1.79999995231628,1.02841075499266e-12
1.80499994754791,9.30540366983479e-13
1.80999994277954,8.41983926157253e-13
1.81499993801117,7.61855205658191e-13
1.8199999332428,6.89351950088762e-13
1.82499992847443,6.2374861135514e-13
1.82999992370605,5.64388542411559e-13
1.83499991893768,5.10677600467496e-13
1.83999991416931,-0.112875416874886
1.84499990940094,-0.102133445441723
1.84999990463257,-0.0924137383699417
1.8549998998642,-0.733226001262665
1.86000001430511,-0.776322484016418
1.86500000953674,-0.702442467212677
1.87000000476837,-0.635593295097351
1.875,-0.687981367111206
1.87999999523163,-0.622508466243744
1.88499999046326,-0.563266396522522
1.88999998569489,-1.15927076339722
1.89499998092651,-1.16182219982147
1.89999997615814,-1.05125546455383
1.90499997138977,-1.06408607959747
1.9099999666214,-0.962820589542389
1.91499996185303,-0.984067559242249
1.91999995708466,-0.890417098999023
1.92499995231628,-0.918554186820984
1.92999994754791,-1.15393042564392
1.93499994277954,-1.15699017047882
1.93999993801117,-1.69649183750153
